val,id,lbl
E26,http://purl.obolibrary.org/obo/MONDO_0003009,hyperaldosteronism
J30,http://purl.obolibrary.org/obo/MONDO_0003014,rhinitis
E87.6,http://purl.obolibrary.org/obo/MONDO_0003019,potassium deficiency disease
R41.2,http://purl.obolibrary.org/obo/MONDO_0003040,retrograde amnesia
H16,http://purl.obolibrary.org/obo/MONDO_0003085,keratitis
G23.2,http://purl.obolibrary.org/obo/MONDO_0003122,striatonigral degeneration
N40-N53,http://purl.obolibrary.org/obo/MONDO_0003150,male reproductive system disorder
ICD10WHO:N40-N51,http://purl.obolibrary.org/obo/MONDO_0003150,male reproductive system disorder
A80.4,http://purl.obolibrary.org/obo/MONDO_0003231,acute nonparalytic poliomyelitis
G25.0,http://purl.obolibrary.org/obo/MONDO_0003233,essential tremor
E00-E07,http://purl.obolibrary.org/obo/MONDO_0003240,thyroid gland disorder
H65-H75,http://purl.obolibrary.org/obo/MONDO_0003276,middle ear disorder
D07.0,http://purl.obolibrary.org/obo/MONDO_0003315,endometrium carcinoma in situ
H00,http://purl.obolibrary.org/obo/MONDO_0003382,eyelid disorder
R41.1,http://purl.obolibrary.org/obo/MONDO_0003398,anterograde amnesia
G47,http://purl.obolibrary.org/obo/MONDO_0003406,sleep-wake disorder
H51.2,http://purl.obolibrary.org/obo/MONDO_0003417,internuclear ophthalmoplegia
G24,http://purl.obolibrary.org/obo/MONDO_0003441,dystonic disorder
B85.2,http://purl.obolibrary.org/obo/MONDO_0003472,lice infestation
F52.32,http://purl.obolibrary.org/obo/MONDO_0003522,male orgasm disorder
N10,http://purl.obolibrary.org/obo/MONDO_0003529,acute pyelonephritis
K04.2,http://purl.obolibrary.org/obo/MONDO_0003542,dental pulp calcification
C72.0,http://purl.obolibrary.org/obo/MONDO_0003544,spinal cord cancer
H47.4,http://purl.obolibrary.org/obo/MONDO_0003568,disorder of optic chiasm
H83.2,http://purl.obolibrary.org/obo/MONDO_0003571,obsolete labyrinthine dysfunction
C50,http://purl.obolibrary.org/obo/MONDO_0003582,hereditary breast ovarian cancer syndrome
H47.6,http://purl.obolibrary.org/obo/MONDO_0003584,visual cortex disorder
H47.2,http://purl.obolibrary.org/obo/MONDO_0003608,optic atrophy
N70.11,http://purl.obolibrary.org/obo/MONDO_0003617,chronic salpingitis
R80,http://purl.obolibrary.org/obo/MONDO_0003634,proteinuria
R82.3,http://purl.obolibrary.org/obo/MONDO_0003656,hemoglobinuria
D55-D59,http://purl.obolibrary.org/obo/MONDO_0003664,hemolytic anemia
F40.0,http://purl.obolibrary.org/obo/MONDO_0003709,agoraphobia
G83.81,http://purl.obolibrary.org/obo/MONDO_0003754,Brown-Sequard syndrome
F43.0,http://purl.obolibrary.org/obo/MONDO_0003763,acute stress disorder
D72.810,http://purl.obolibrary.org/obo/MONDO_0003783,lymphopenia
M60-M63,http://purl.obolibrary.org/obo/MONDO_0003939,muscle tissue disorder
M48.3,http://purl.obolibrary.org/obo/MONDO_0003940,Kummell disease
N30.4,http://purl.obolibrary.org/obo/MONDO_0004112,radiation cystitis
M72.4,http://purl.obolibrary.org/obo/MONDO_0004187,nodular fasciitis
C68.0,http://purl.obolibrary.org/obo/MONDO_0004192,urethra cancer
A22.0,http://purl.obolibrary.org/obo/MONDO_0004215,cutaneous anthrax
H74.4,http://purl.obolibrary.org/obo/MONDO_0004223,polyp of middle ear
F52.31,http://purl.obolibrary.org/obo/MONDO_0004258,female orgasmic disorder
K00-K95,http://purl.obolibrary.org/obo/MONDO_0004335,digestive system disorder
ICD10WHO:F22.0,http://purl.obolibrary.org/obo/MONDO_0004359,delusional disorder
N18.5,http://purl.obolibrary.org/obo/MONDO_0004375,end stage renal failure
C10.1,http://purl.obolibrary.org/obo/MONDO_0004473,epiglottis cancer
J98.51,http://purl.obolibrary.org/obo/MONDO_0004492,mediastinitis
I40,http://purl.obolibrary.org/obo/MONDO_0004496,myocarditis
B86,http://purl.obolibrary.org/obo/MONDO_0004525,scabies
C53.0,http://purl.obolibrary.org/obo/MONDO_0004542,"cervical adenosquamous carcinoma, glassy cell variant"
K56.2,http://purl.obolibrary.org/obo/MONDO_0004570,intestinal volvulus
F34.0,http://purl.obolibrary.org/obo/MONDO_0004572,cyclothymic disorder
H16.0,http://purl.obolibrary.org/obo/MONDO_0004577,corneal ulcer
H53.6,http://purl.obolibrary.org/obo/MONDO_0004588,night blindness
L01,http://purl.obolibrary.org/obo/MONDO_0004592,impetigo
N75.0,http://purl.obolibrary.org/obo/MONDO_0004593,Bartholin duct cyst
I27.81,http://purl.obolibrary.org/obo/MONDO_0004596,cor pulmonale
C10.0,http://purl.obolibrary.org/obo/MONDO_0004607,vallecula cancer
C10,http://purl.obolibrary.org/obo/MONDO_0004608,oropharynx cancer
B00,http://purl.obolibrary.org/obo/MONDO_0004609,herpes simplex infectious disease
C05.1,http://purl.obolibrary.org/obo/MONDO_0004611,soft palate cancer
C96.A,http://purl.obolibrary.org/obo/MONDO_0004612,malignant histiocytosis
G47.13,http://purl.obolibrary.org/obo/MONDO_0004617,recurrent hypersomnia
B05,http://purl.obolibrary.org/obo/MONDO_0004619,measles
K29.8,http://purl.obolibrary.org/obo/MONDO_0004627,duodenitis
C13.1,http://purl.obolibrary.org/obo/MONDO_0004637,aryepiglottic fold cancer
K29.2,http://purl.obolibrary.org/obo/MONDO_0004640,alcoholic gastritis
D04,http://purl.obolibrary.org/obo/MONDO_0004641,skin carcinoma in situ
C09.1,http://purl.obolibrary.org/obo/MONDO_0004642,tonsillar pillar cancer
C75.4,http://purl.obolibrary.org/obo/MONDO_0004650,malignant carotid body paraganglioma
B03,http://purl.obolibrary.org/obo/MONDO_0004651,smallpox
B06,http://purl.obolibrary.org/obo/MONDO_0004656,rubella
D02.1,http://purl.obolibrary.org/obo/MONDO_0004661,trachea carcinoma in situ
D01.0,http://purl.obolibrary.org/obo/MONDO_0004663,colon carcinoma in situ
B65-B83,http://purl.obolibrary.org/obo/MONDO_0004664,helminthiasis
B66.3,http://purl.obolibrary.org/obo/MONDO_0004668,fascioliasis
C08,http://purl.obolibrary.org/obo/MONDO_0004669,salivary gland cancer
L93,http://purl.obolibrary.org/obo/MONDO_0004670,lupus erythematosus
B66.5,http://purl.obolibrary.org/obo/MONDO_0004672,fasciolopsiasis
B36.1,http://purl.obolibrary.org/obo/MONDO_0004677,tinea nigra
B35,http://purl.obolibrary.org/obo/MONDO_0004678,dermatophytosis
N89.4,http://purl.obolibrary.org/obo/MONDO_0004679,leukoplakia of vagina
C06.2,http://purl.obolibrary.org/obo/MONDO_0004682,retromolar area cancer
C14.2,http://purl.obolibrary.org/obo/MONDO_0004685,Waldeyer's ring cancer
C09.0,http://purl.obolibrary.org/obo/MONDO_0004690,tonsillar fossa cancer
K76.81,http://purl.obolibrary.org/obo/MONDO_0004694,hepatopulmonary syndrome
D02.0,http://purl.obolibrary.org/obo/MONDO_0004696,larynx carcinoma in situ
N84.0,http://purl.obolibrary.org/obo/MONDO_0004701,uterine polyp
N88.0,http://purl.obolibrary.org/obo/MONDO_0004702,uterine cervix leukoplakia
D09.0,http://purl.obolibrary.org/obo/MONDO_0004703,bladder carcinoma in situ
D00.1,http://purl.obolibrary.org/obo/MONDO_0004708,esophagus carcinoma in situ
C71.4,http://purl.obolibrary.org/obo/MONDO_0004709,occipital lobe neoplasm
B00.0,http://purl.obolibrary.org/obo/MONDO_0004712,herpes simplex dermatitis
D01.5,http://purl.obolibrary.org/obo/MONDO_0004715,liver carcinoma in situ
D00.2,http://purl.obolibrary.org/obo/MONDO_0004716,stomach carcinoma in situ
K76.4,http://purl.obolibrary.org/obo/MONDO_0004717,peliosis hepatis
C05.0,http://purl.obolibrary.org/obo/MONDO_0004719,hard palate cancer
D01.2,http://purl.obolibrary.org/obo/MONDO_0004725,rectum carcinoma in situ
C06.1,http://purl.obolibrary.org/obo/MONDO_0004727,vestibule of mouth cancer
K22.4,http://purl.obolibrary.org/obo/MONDO_0004729,dyskinesia of esophagus
C12,http://purl.obolibrary.org/obo/MONDO_0004733,pyriform sinus cancer
E72.11,http://purl.obolibrary.org/obo/MONDO_0004737,homocystinuria
E70.21,http://purl.obolibrary.org/obo/MONDO_0004741,tyrosinemia
N48.3,http://purl.obolibrary.org/obo/MONDO_0004745,priapism
H50.6,http://purl.obolibrary.org/obo/MONDO_0004753,mechanical strabismus
K62.3,http://purl.obolibrary.org/obo/MONDO_0004754,rectal prolapse
J32.2,http://purl.obolibrary.org/obo/MONDO_0004757,chronic ethmoidal sinusitis
N36.5,http://purl.obolibrary.org/obo/MONDO_0004760,urethral false passage
I77.71,http://purl.obolibrary.org/obo/MONDO_0004763,carotid artery dissection
H16.2,http://purl.obolibrary.org/obo/MONDO_0004768,keratoconjunctivitis
A54.32,http://purl.obolibrary.org/obo/MONDO_0004774,gonococcal iridocyclitis
J04.0,http://purl.obolibrary.org/obo/MONDO_0004777,acute laryngitis
N45.3,http://purl.obolibrary.org/obo/MONDO_0004778,epididymo-orchitis
N45.1,http://purl.obolibrary.org/obo/MONDO_0004779,epididymitis
I21.9,http://purl.obolibrary.org/obo/MONDO_0004781,acute myocardial infarction
E23.2,http://purl.obolibrary.org/obo/MONDO_0004782,diabetes insipidus
H01.0,http://purl.obolibrary.org/obo/MONDO_0004785,blepharitis
K83.0,http://purl.obolibrary.org/obo/MONDO_0004789,cholangitis
H60,http://purl.obolibrary.org/obo/MONDO_0004795,otitis externa
J47,http://purl.obolibrary.org/obo/MONDO_0004822,bronchiectasis
P37.5,http://purl.obolibrary.org/obo/MONDO_0004824,neonatal candidiasis
N21,http://purl.obolibrary.org/obo/MONDO_0004828,lower urinary tract calculus
N21.9,http://purl.obolibrary.org/obo/MONDO_0004828,lower urinary tract calculus
M72.6,http://purl.obolibrary.org/obo/MONDO_0004835,necrotizing fasciitis
N28.81,http://purl.obolibrary.org/obo/MONDO_0004841,kidney hypertrophy
J43,http://purl.obolibrary.org/obo/MONDO_0004849,pulmonary emphysema
A54.33,http://purl.obolibrary.org/obo/MONDO_0004852,gonococcal keratitis
K82.0,http://purl.obolibrary.org/obo/MONDO_0004858,occlusion of gallbladder
K82.1,http://purl.obolibrary.org/obo/MONDO_0004859,hydrops of gallbladder
H44.0,http://purl.obolibrary.org/obo/MONDO_0004863,purulent endophthalmitis
H68,http://purl.obolibrary.org/obo/MONDO_0004866,eustachian tube disorder
I86.2,http://purl.obolibrary.org/obo/MONDO_0004869,pelvic varices
P61.0,http://purl.obolibrary.org/obo/MONDO_0004877,transient neonatal thrombocytopenia
M60.1,http://purl.obolibrary.org/obo/MONDO_0004881,myositis fibrosa
H44.5,http://purl.obolibrary.org/obo/MONDO_0004884,eye degenerative disorder
H52.0,http://purl.obolibrary.org/obo/MONDO_0004891,hyperopia
H50.42,http://purl.obolibrary.org/obo/MONDO_0004899,monofixation syndrome
H50.05,http://purl.obolibrary.org/obo/MONDO_0004913,alternating esotropia
N43.1,http://purl.obolibrary.org/obo/MONDO_0004919,infected hydrocele
Q23.4,http://purl.obolibrary.org/obo/MONDO_0004933,hypoplastic left heart syndrome
E67.3,http://purl.obolibrary.org/obo/MONDO_0004937,hypervitaminosis D
N73.3,http://purl.obolibrary.org/obo/MONDO_0004940,acute female pelvic peritonitis
A52.3,http://purl.obolibrary.org/obo/MONDO_0004944,neurosyphilis
D47.2,http://purl.obolibrary.org/obo/MONDO_0004960,monoclonal gammopathy
G30,http://purl.obolibrary.org/obo/MONDO_0004975,Alzheimer disease
G12.21,http://purl.obolibrary.org/obo/MONDO_0004976,amyotrophic lateral sclerosis
C86.5,http://purl.obolibrary.org/obo/MONDO_0004977,angioimmunoblastic T-cell lymphoma
J45,http://purl.obolibrary.org/obo/MONDO_0004979,asthma
L20,http://purl.obolibrary.org/obo/MONDO_0004980,atopic eczema
F31,http://purl.obolibrary.org/obo/MONDO_0004985,bipolar disorder
ICD10WHO:F31,http://purl.obolibrary.org/obo/MONDO_0004985,bipolar disorder
I42,http://purl.obolibrary.org/obo/MONDO_0004994,cardiomyopathy
E08-E13,http://purl.obolibrary.org/obo/MONDO_0005015,diabetes mellitus
I42.0,http://purl.obolibrary.org/obo/MONDO_0005021,dilated cardiomyopathy
G40,http://purl.obolibrary.org/obo/MONDO_0005027,epilepsy
ICD10WHO:G40,http://purl.obolibrary.org/obo/MONDO_0005027,epilepsy
H40-H42,http://purl.obolibrary.org/obo/MONDO_0005041,glaucoma
I10-I16,http://purl.obolibrary.org/obo/MONDO_0005044,hypertensive disorder
I15,http://purl.obolibrary.org/obo/MONDO_0005044,hypertensive disorder
I42.1,http://purl.obolibrary.org/obo/MONDO_0005045,hypertrophic cardiomyopathy
I42.2,http://purl.obolibrary.org/obo/MONDO_0005045,hypertrophic cardiomyopathy
K58,http://purl.obolibrary.org/obo/MONDO_0005052,irritable bowel syndrome
C45,http://purl.obolibrary.org/obo/MONDO_0005065,mesothelioma
E70-E88,http://purl.obolibrary.org/obo/MONDO_0005066,metabolic disease
ICD10WHO:E70-E90,http://purl.obolibrary.org/obo/MONDO_0005066,metabolic disease
I21,http://purl.obolibrary.org/obo/MONDO_0005068,myocardial infarction
C00-D49,http://purl.obolibrary.org/obo/MONDO_0005070,neoplasm
C7A-C7A,http://purl.obolibrary.org/obo/MONDO_0005070,neoplasm
C7B-C7B,http://purl.obolibrary.org/obo/MONDO_0005070,neoplasm
G00-G99,http://purl.obolibrary.org/obo/MONDO_0005071,nervous system disorder
K05.4,http://purl.obolibrary.org/obo/MONDO_0005076,periodontitis
A37.1,http://purl.obolibrary.org/obo/MONDO_0005077,pertussis
N84,http://purl.obolibrary.org/obo/MONDO_0005079,polyp
K76.6,http://purl.obolibrary.org/obo/MONDO_0005080,portal hypertension
L40,http://purl.obolibrary.org/obo/MONDO_0005083,psoriasis
H11.0,http://purl.obolibrary.org/obo/MONDO_0005085,pterygium
J00-J99,http://purl.obolibrary.org/obo/MONDO_0005087,respiratory system disorder
B20-B20,http://purl.obolibrary.org/obo/MONDO_0005109,HIV infectious disease
K90.81,http://purl.obolibrary.org/obo/MONDO_0005116,Whipple disease
ICD10EXP:K90.8+,http://purl.obolibrary.org/obo/MONDO_0005116,Whipple disease
ICD10EXP:M14.8*,http://purl.obolibrary.org/obo/MONDO_0005116,Whipple disease
A30,http://purl.obolibrary.org/obo/MONDO_0005124,leprosy
A30.3,http://purl.obolibrary.org/obo/MONDO_0005125,borderline leprosy
A30.1,http://purl.obolibrary.org/obo/MONDO_0005126,tuberculoid leprosy
A30.5,http://purl.obolibrary.org/obo/MONDO_0005127,lepromatous leprosy
K90.0,http://purl.obolibrary.org/obo/MONDO_0005130,celiac disease
N80,http://purl.obolibrary.org/obo/MONDO_0005133,endometriosis
B53,http://purl.obolibrary.org/obo/MONDO_0005136,malaria
B53.0,http://purl.obolibrary.org/obo/MONDO_0005136,malaria
E23.0,http://purl.obolibrary.org/obo/MONDO_0005152,hypopituitarism
C53.0,http://purl.obolibrary.org/obo/MONDO_0005153,cervical adenocarcinoma
K70-K77,http://purl.obolibrary.org/obo/MONDO_0005154,liver disorder
D10-D36,http://purl.obolibrary.org/obo/MONDO_0005165,benign neoplasm
ICD10WHO:D10-D36,http://purl.obolibrary.org/obo/MONDO_0005165,benign neoplasm
L57.0,http://purl.obolibrary.org/obo/MONDO_0005173,actinic keratosis
M15-M19,http://purl.obolibrary.org/obo/MONDO_0005178,osteoarthritis
M19,http://purl.obolibrary.org/obo/MONDO_0005178,osteoarthritis
H49.4,http://purl.obolibrary.org/obo/MONDO_0005181,progressive external ophthalmoplegia
C88.0,http://purl.obolibrary.org/obo/MONDO_0005190,obsolete macroglobulinemia
J15,http://purl.obolibrary.org/obo/MONDO_0005249,pneumonia
J18.9,http://purl.obolibrary.org/obo/MONDO_0005249,pneumonia
M08.4,http://purl.obolibrary.org/obo/MONDO_0005251,obsolete pauciarticular juvenile rheumatoid arthritis
K02,http://purl.obolibrary.org/obo/MONDO_0005276,dental caries
K82,http://purl.obolibrary.org/obo/MONDO_0005281,gallbladder disorder
G47.3,http://purl.obolibrary.org/obo/MONDO_0005296,sleep apnea syndrome
M81,http://purl.obolibrary.org/obo/MONDO_0005298,osteoporosis
N18.9,http://purl.obolibrary.org/obo/MONDO_0005300,chronic kidney disease
G35,http://purl.obolibrary.org/obo/MONDO_0005301,multiple sclerosis
M45,http://purl.obolibrary.org/obo/MONDO_0005306,ankylosing spondylitis
I70,http://purl.obolibrary.org/obo/MONDO_0005311,atherosclerosis
K91.850,http://purl.obolibrary.org/obo/MONDO_0005312,pouchitis
L55,http://purl.obolibrary.org/obo/MONDO_0005326,sunburn
L63,http://purl.obolibrary.org/obo/MONDO_0005340,alopecia areata
F50.0,http://purl.obolibrary.org/obo/MONDO_0005351,anorexia nervosa
A91,http://purl.obolibrary.org/obo/MONDO_0005358,Dengue hemorrhagic fever
K20.0,http://purl.obolibrary.org/obo/MONDO_0005361,eosinophilic esophagitis
H90,http://purl.obolibrary.org/obo/MONDO_0005365,hearing loss disorder
F30-F39,http://purl.obolibrary.org/obo/MONDO_0005371,mood disorder
N46,http://purl.obolibrary.org/obo/MONDO_0005372,male infertility
A39,http://purl.obolibrary.org/obo/MONDO_0005373,meningococcal infection
F34.1,http://purl.obolibrary.org/obo/MONDO_0005379,neurotic disorder
M87,http://purl.obolibrary.org/obo/MONDO_0005380,osteonecrosis
M80-M85,http://purl.obolibrary.org/obo/MONDO_0005381,bone disorder
I00-I99,http://purl.obolibrary.org/obo/MONDO_0005385,vascular disorder
I70-I79,http://purl.obolibrary.org/obo/MONDO_0005385,vascular disorder
E28.3,http://purl.obolibrary.org/obo/MONDO_0005387,primary ovarian failure
G25.81,http://purl.obolibrary.org/obo/MONDO_0005391,restless legs syndrome
M41,http://purl.obolibrary.org/obo/MONDO_0005392,scoliosis
M10,http://purl.obolibrary.org/obo/MONDO_0005393,gout
K26,http://purl.obolibrary.org/obo/MONDO_0005412,duodenal ulcer
B55.0,http://purl.obolibrary.org/obo/MONDO_0005445,visceral leishmaniasis
B55.1,http://purl.obolibrary.org/obo/MONDO_0005446,cutaneous leishmaniasis
F50.2,http://purl.obolibrary.org/obo/MONDO_0005452,bulimia nervosa
I47.2,http://purl.obolibrary.org/obo/MONDO_0005477,ventricular tachycardia
K00.0,http://purl.obolibrary.org/obo/MONDO_0005486,tooth agenesis
L50,http://purl.obolibrary.org/obo/MONDO_0005492,urticaria
A36,http://purl.obolibrary.org/obo/MONDO_0005504,diphtheria
A36.3,http://purl.obolibrary.org/obo/MONDO_0005504,diphtheria
Q56,http://purl.obolibrary.org/obo/MONDO_0005518,pseudohermaphroditism
Q56.3,http://purl.obolibrary.org/obo/MONDO_0005518,pseudohermaphroditism
C65,http://purl.obolibrary.org/obo/MONDO_0005519,renal pelvis carcinoma
G92,http://purl.obolibrary.org/obo/MONDO_0005527,toxic encephalopathy
M79.7,http://purl.obolibrary.org/obo/MONDO_0005546,fibromyalgia
A00-B99,http://purl.obolibrary.org/obo/MONDO_0005550,infectious disease
D50-D89,http://purl.obolibrary.org/obo/MONDO_0005570,hematologic disorder
D89.1,http://purl.obolibrary.org/obo/MONDO_0005576,cryoglobulinemia
K05.3,http://purl.obolibrary.org/obo/MONDO_0005593,chronic periodontitis
B02,http://purl.obolibrary.org/obo/MONDO_0005609,herpes zoster
I68.0,http://purl.obolibrary.org/obo/MONDO_0005620,cerebral amyloid angiopathy
ICD10EXP:E85.4+,http://purl.obolibrary.org/obo/MONDO_0005620,cerebral amyloid angiopathy
ICD10EXP:I68.0*,http://purl.obolibrary.org/obo/MONDO_0005620,cerebral amyloid angiopathy
ICD10EXP:B60.1+,http://purl.obolibrary.org/obo/MONDO_0005629,Acanthamoeba keratitis
ICD10EXP:H19.2*,http://purl.obolibrary.org/obo/MONDO_0005629,Acanthamoeba keratitis
R48.1,http://purl.obolibrary.org/obo/MONDO_0005638,agnosia
R48.2,http://purl.obolibrary.org/obo/MONDO_0005638,agnosia
B76.1,http://purl.obolibrary.org/obo/MONDO_0005645,ancylostomiasis
I06.1,http://purl.obolibrary.org/obo/MONDO_0005648,aortic valve insufficiency
B77,http://purl.obolibrary.org/obo/MONDO_0005654,ascariasis
B77,http://purl.obolibrary.org/obo/MONDO_0005655,ascaridiasis
B44,http://purl.obolibrary.org/obo/MONDO_0005657,aspergillosis
B60.0,http://purl.obolibrary.org/obo/MONDO_0005661,babesiosis
A07.0,http://purl.obolibrary.org/obo/MONDO_0005662,balantidiasis
M53.0,http://purl.obolibrary.org/obo/MONDO_0005663,Barre-Lieou syndrome
A44,http://purl.obolibrary.org/obo/MONDO_0005664,bartonellosis
G51.0,http://purl.obolibrary.org/obo/MONDO_0005665,Bell's palsy
J67.2,http://purl.obolibrary.org/obo/MONDO_0005668,bird fancier's lung
B36.3,http://purl.obolibrary.org/obo/MONDO_0005669,black piedra
B40,http://purl.obolibrary.org/obo/MONDO_0005672,blastomycosis
A23,http://purl.obolibrary.org/obo/MONDO_0005683,brucellosis
A28.1,http://purl.obolibrary.org/obo/MONDO_0005692,cat-scratch disease
G83.4,http://purl.obolibrary.org/obo/MONDO_0005693,cauda equina syndrome
A42.2,http://purl.obolibrary.org/obo/MONDO_0005699,cervicofacial actinomycosis
B66.1,http://purl.obolibrary.org/obo/MONDO_0005705,clonorchiasis
B38,http://purl.obolibrary.org/obo/MONDO_0005706,coccidioidomycosis
A93.2,http://purl.obolibrary.org/obo/MONDO_0005708,Colorado tick fever
H55.01,http://purl.obolibrary.org/obo/MONDO_0005712,congenital nystagmus
A50,http://purl.obolibrary.org/obo/MONDO_0005714,congenital syphilis
P37.1,http://purl.obolibrary.org/obo/MONDO_0005715,congenital toxoplasmosis
B08.010,http://purl.obolibrary.org/obo/MONDO_0005720,cowpox
B45,http://purl.obolibrary.org/obo/MONDO_0005724,cryptococcosis
A07.3,http://purl.obolibrary.org/obo/MONDO_0005725,cyclosporiasis
A07.4,http://purl.obolibrary.org/obo/MONDO_0005725,cyclosporiasis
A83.2,http://purl.obolibrary.org/obo/MONDO_0005736,eastern equine encephalitis
B67,http://purl.obolibrary.org/obo/MONDO_0005738,echinococcosis
B80,http://purl.obolibrary.org/obo/MONDO_0005746,enterobiasis
B33.0,http://purl.obolibrary.org/obo/MONDO_0005751,epidemic pleurodynia
B47,http://purl.obolibrary.org/obo/MONDO_0005757,eumycotic mycetoma
A48.0,http://purl.obolibrary.org/obo/MONDO_0005767,gas gangrene
ICD10EXP:B02.2+,http://purl.obolibrary.org/obo/MONDO_0005769,geniculate herpes zoster
ICD10EXP:G53.0*,http://purl.obolibrary.org/obo/MONDO_0005769,geniculate herpes zoster
K14.1,http://purl.obolibrary.org/obo/MONDO_0005771,geographic tongue
B48.3,http://purl.obolibrary.org/obo/MONDO_0005772,geotrichosis
A24.0,http://purl.obolibrary.org/obo/MONDO_0005774,glanders
B83.1,http://purl.obolibrary.org/obo/MONDO_0005776,gnathomiasis
A58,http://purl.obolibrary.org/obo/MONDO_0005777,granuloma inguinale
A98.5,http://purl.obolibrary.org/obo/MONDO_0005784,hantavirus hemorrhagic fever with renal syndrome
B71.0,http://purl.obolibrary.org/obo/MONDO_0005802,hymenolepiasis
E22.1,http://purl.obolibrary.org/obo/MONDO_0005804,hyperprolactinemia
C13,http://purl.obolibrary.org/obo/MONDO_0005806,hypopharynx cancer
A74.0,http://purl.obolibrary.org/obo/MONDO_0005808,inclusion conjunctivitis
A96.2,http://purl.obolibrary.org/obo/MONDO_0005820,Lassa fever
A27,http://purl.obolibrary.org/obo/MONDO_0005825,leptospirosis
A32,http://purl.obolibrary.org/obo/MONDO_0005828,listeriosis
I89.1,http://purl.obolibrary.org/obo/MONDO_0005832,lymphangitis
B74.4,http://purl.obolibrary.org/obo/MONDO_0005838,mansonelliasis
H00.1,http://purl.obolibrary.org/obo/MONDO_0005844,chalazion
A19,http://purl.obolibrary.org/obo/MONDO_0005848,miliary tuberculosis
B08.1,http://purl.obolibrary.org/obo/MONDO_0005855,molluscum contagiosum
B55.2,http://purl.obolibrary.org/obo/MONDO_0005859,mucocutaneous leishmaniasis
D61.82,http://purl.obolibrary.org/obo/MONDO_0005868,myelophthisic anemia
B76.1,http://purl.obolibrary.org/obo/MONDO_0005870,necatoriasis
B66.0,http://purl.obolibrary.org/obo/MONDO_0005884,opisthorchiasis
H46,http://purl.obolibrary.org/obo/MONDO_0005885,optic neuritis
C25.4,http://purl.obolibrary.org/obo/MONDO_0005893,pancreatic endocrine carcinoma
B41,http://purl.obolibrary.org/obo/MONDO_0005894,paracoccidioidomycosis
B66.4,http://purl.obolibrary.org/obo/MONDO_0005895,paragonimiasis
A28.0,http://purl.obolibrary.org/obo/MONDO_0005901,pasteurellosis
G47.61,http://purl.obolibrary.org/obo/MONDO_0005905,periodic limb movement disorder
J36,http://purl.obolibrary.org/obo/MONDO_0005906,peritonsillar abscess
A93.1,http://purl.obolibrary.org/obo/MONDO_0005913,phlebotomus fever
B36.0,http://purl.obolibrary.org/obo/MONDO_0005915,pityriasis versicolor
B51,http://purl.obolibrary.org/obo/MONDO_0005921,Plasmodium vivax malaria
A15.6,http://purl.obolibrary.org/obo/MONDO_0005922,pleural tuberculosis
I87.0,http://purl.obolibrary.org/obo/MONDO_0005928,post-thrombotic syndrome
F53,http://purl.obolibrary.org/obo/MONDO_0005929,postpartum depression
G47.52,http://purl.obolibrary.org/obo/MONDO_0005937,REM sleep behavior disorder
B48.1,http://purl.obolibrary.org/obo/MONDO_0005946,rhinosporidiosis
A38,http://purl.obolibrary.org/obo/MONDO_0005952,scarlet fever
A20.7,http://purl.obolibrary.org/obo/MONDO_0005956,septicemic plague
B70.1,http://purl.obolibrary.org/obo/MONDO_0005963,sparganosis
C26.1,http://purl.obolibrary.org/obo/MONDO_0005966,spleen cancer
B42,http://purl.obolibrary.org/obo/MONDO_0005968,sporotrichosis
A83.3,http://purl.obolibrary.org/obo/MONDO_0005969,st. Louis encephalitis
J13,http://purl.obolibrary.org/obo/MONDO_0005972,streptococcal pneumonia
A52.11,http://purl.obolibrary.org/obo/MONDO_0005977,tabes dorsalis
B35,http://purl.obolibrary.org/obo/MONDO_0005983,tinea favosa
B35.3,http://purl.obolibrary.org/obo/MONDO_0005984,tinea pedis
B58,http://purl.obolibrary.org/obo/MONDO_0005989,toxoplasmosis
J04.1,http://purl.obolibrary.org/obo/MONDO_0005990,tracheitis
A79.0,http://purl.obolibrary.org/obo/MONDO_0005991,trench fever
A59.0,http://purl.obolibrary.org/obo/MONDO_0005993,Trichomonas vaginitis urogenital infection
B81.2,http://purl.obolibrary.org/obo/MONDO_0005995,trichostrongylosis
B79,http://purl.obolibrary.org/obo/MONDO_0005996,trichuriasis
A18.31,http://purl.obolibrary.org/obo/MONDO_0006000,tuberculous peritonitis
J30.0,http://purl.obolibrary.org/obo/MONDO_0006004,vasomotor rhinitis
A92.2,http://purl.obolibrary.org/obo/MONDO_0006005,Venezuelan equine encephalitis
H81.2,http://purl.obolibrary.org/obo/MONDO_0006008,vestibular neuronitis
B15-B19,http://purl.obolibrary.org/obo/MONDO_0006011,viral hepatitis
B37.3,http://purl.obolibrary.org/obo/MONDO_0006014,vulvovaginal candidiasis
A39.1,http://purl.obolibrary.org/obo/MONDO_0006015,Waterhouse-Friderichsen syndrome
ICD10EXP:A39.1+,http://purl.obolibrary.org/obo/MONDO_0006015,Waterhouse-Friderichsen syndrome
ICD10EXP:E35.1*,http://purl.obolibrary.org/obo/MONDO_0006015,Waterhouse-Friderichsen syndrome
A66,http://purl.obolibrary.org/obo/MONDO_0006019,yaws
K52.3,http://purl.obolibrary.org/obo/MONDO_0006038,indeterminate colitis
C50.2,http://purl.obolibrary.org/obo/MONDO_0006043,metaplastic breast carcinoma
