val,id,lbl
70534000,http://purl.obolibrary.org/obo/HP_0002144,Tethered cord
230270009,http://purl.obolibrary.org/obo/HP_0002145,Frontotemporal dementia
4996001,http://purl.obolibrary.org/obo/HP_0002148,Hypophosphatemia
35885006,http://purl.obolibrary.org/obo/HP_0002149,Hyperuricemia
71938000,http://purl.obolibrary.org/obo/HP_0002150,Hypercalciuria
37064009,http://purl.obolibrary.org/obo/HP_0002152,Hyperproteinemia
14140009,http://purl.obolibrary.org/obo/HP_0002153,Hyperkalemia
166689004,http://purl.obolibrary.org/obo/HP_0002153,Hyperkalemia
238142003,http://purl.obolibrary.org/obo/HP_0002153,Hyperkalemia
64654004,http://purl.obolibrary.org/obo/HP_0002154,Hyperglycinemia
11282001,http://purl.obolibrary.org/obo/HP_0002156,Homocystinuria
445009001,http://purl.obolibrary.org/obo/HP_0002157,Azotemia
58558003,http://purl.obolibrary.org/obo/HP_0002161,Hyperlysinemia
110987009,http://purl.obolibrary.org/obo/HP_0002165,Nail pterygium
102935005,http://purl.obolibrary.org/obo/HP_0002168,Scanning speech
77420001,http://purl.obolibrary.org/obo/HP_0002168,Scanning speech
36649002,http://purl.obolibrary.org/obo/HP_0002169,Clonus
1386000,http://purl.obolibrary.org/obo/HP_0002170,Intracranial hemorrhage
359580009,http://purl.obolibrary.org/obo/HP_0002171,Gliosis
81415000,http://purl.obolibrary.org/obo/HP_0002171,Gliosis
56610005,http://purl.obolibrary.org/obo/HP_0002174,Postural tremor
71286001,http://purl.obolibrary.org/obo/HP_0002176,Spinal cord compression
8652009,http://purl.obolibrary.org/obo/HP_0002179,Opisthotonus
2032001,http://purl.obolibrary.org/obo/HP_0002181,Cerebral edema
313387002,http://purl.obolibrary.org/obo/HP_0002183,Phonophobia
85775002,http://purl.obolibrary.org/obo/HP_0002185,Neurofibrillary tangles
68345001,http://purl.obolibrary.org/obo/HP_0002186,Apraxia
6950007,http://purl.obolibrary.org/obo/HP_0002186,Apraxia
31216003,http://purl.obolibrary.org/obo/HP_0002187,"Intellectual disability, profound"
230790004,http://purl.obolibrary.org/obo/HP_0002190,Choroid plexus cyst
430099007,http://purl.obolibrary.org/obo/HP_0002194,Delayed gross motor development
48522003,http://purl.obolibrary.org/obo/HP_0002196,Myelopathy
246545002,http://purl.obolibrary.org/obo/HP_0002197,Generalized-onset seizure
60046008,http://purl.obolibrary.org/obo/HP_0002202,Pleural effusion
64228003,http://purl.obolibrary.org/obo/HP_0002203,Respiratory paralysis
59282003,http://purl.obolibrary.org/obo/HP_0002204,Pulmonary embolism
51615001,http://purl.obolibrary.org/obo/HP_0002206,Pulmonary fibrosis
48610005,http://purl.obolibrary.org/obo/HP_0002208,Coarse hair
247564004,http://purl.obolibrary.org/obo/HP_0002211,White forelock
225570000,http://purl.obolibrary.org/obo/HP_0002212,Curly hair
247546006,http://purl.obolibrary.org/obo/HP_0002213,Fine hair
387833009,http://purl.obolibrary.org/obo/HP_0002216,Premature graying of hair
253208007,http://purl.obolibrary.org/obo/HP_0002223,Absent eyebrow
422441003,http://purl.obolibrary.org/obo/HP_0002223,Absent eyebrow
52564001,http://purl.obolibrary.org/obo/HP_0002224,Woolly hair
68225006,http://purl.obolibrary.org/obo/HP_0002232,Patchy alopecia
74474003,http://purl.obolibrary.org/obo/HP_0002239,Gastrointestinal hemorrhage
80515008,http://purl.obolibrary.org/obo/HP_0002240,Hepatomegaly
85919009,http://purl.obolibrary.org/obo/HP_0002242,Abnormal intestine morphology
22542007,http://purl.obolibrary.org/obo/HP_0002243,Protein-losing enteropathy
66972006,http://purl.obolibrary.org/obo/HP_0002243,Protein-losing enteropathy
127962001,http://purl.obolibrary.org/obo/HP_0002245,Meckel diverticulum
37373007,http://purl.obolibrary.org/obo/HP_0002245,Meckel diverticulum
51118003,http://purl.obolibrary.org/obo/HP_0002247,Duodenal atresia
8765009,http://purl.obolibrary.org/obo/HP_0002248,Hematemesis
249627005,http://purl.obolibrary.org/obo/HP_0002249,Melena
267055007,http://purl.obolibrary.org/obo/HP_0002249,Melena
269899009,http://purl.obolibrary.org/obo/HP_0002249,Melena
2901004,http://purl.obolibrary.org/obo/HP_0002249,Melena
35064005,http://purl.obolibrary.org/obo/HP_0002249,Melena
398050005,http://purl.obolibrary.org/obo/HP_0002253,Colonic diverticula
8114009,http://purl.obolibrary.org/obo/HP_0002256,Small bowel diverticula
86094006,http://purl.obolibrary.org/obo/HP_0002257,Chronic rhinitis
19557000,http://purl.obolibrary.org/obo/HP_0002267,Exaggerated startle response
230310003,http://purl.obolibrary.org/obo/HP_0002268,Paroxysmal dystonia
91327001,http://purl.obolibrary.org/obo/HP_0002273,Tetraparesis
12731000,http://purl.obolibrary.org/obo/HP_0002277,Horner syndrome
192915005,http://purl.obolibrary.org/obo/HP_0002277,Horner syndrome
271730003,http://purl.obolibrary.org/obo/HP_0002277,Horner syndrome
128490007,http://purl.obolibrary.org/obo/HP_0002282,Gray matter heterotopia
416286003,http://purl.obolibrary.org/obo/HP_0002282,Gray matter heterotopia
417338002,http://purl.obolibrary.org/obo/HP_0002282,Gray matter heterotopia
297995004,http://purl.obolibrary.org/obo/HP_0002286,Fair hair
86166000,http://purl.obolibrary.org/obo/HP_0002289,Alopecia universalis
14240001,http://purl.obolibrary.org/obo/HP_0002290,Poliosis
87872006,http://purl.obolibrary.org/obo/HP_0002292,Frontal balding
278040002,http://purl.obolibrary.org/obo/HP_0002293,Alopecia of scalp
298000004,http://purl.obolibrary.org/obo/HP_0002293,Alopecia of scalp
56317004,http://purl.obolibrary.org/obo/HP_0002293,Alopecia of scalp
297997007,http://purl.obolibrary.org/obo/HP_0002297,Red hair
297991008,http://purl.obolibrary.org/obo/HP_0002298,Absent hair
25159003,http://purl.obolibrary.org/obo/HP_0002299,Brittle hair
88052002,http://purl.obolibrary.org/obo/HP_0002300,Mutism
50582007,http://purl.obolibrary.org/obo/HP_0002301,Hemiplegia
33994004,http://purl.obolibrary.org/obo/HP_0002304,Akinesia
44913001,http://purl.obolibrary.org/obo/HP_0002305,Athetosis
58593005,http://purl.obolibrary.org/obo/HP_0002305,Athetosis
275295002,http://purl.obolibrary.org/obo/HP_0002307,Drooling
53827007,http://purl.obolibrary.org/obo/HP_0002307,Drooling
62718007,http://purl.obolibrary.org/obo/HP_0002307,Drooling
253184003,http://purl.obolibrary.org/obo/HP_0002308,Chiari malformation
49386006,http://purl.obolibrary.org/obo/HP_0002310,Orofacial dyskinesia
281016006,http://purl.obolibrary.org/obo/HP_0002311,Incoordination
302289002,http://purl.obolibrary.org/obo/HP_0002311,Incoordination
7006003,http://purl.obolibrary.org/obo/HP_0002312,Clumsiness
312444006,http://purl.obolibrary.org/obo/HP_0002313,Spastic paraparesis
25064002,http://purl.obolibrary.org/obo/HP_0002315,Headache
22631008,http://purl.obolibrary.org/obo/HP_0002317,Unsteady gait
394616008,http://purl.obolibrary.org/obo/HP_0002317,Unsteady gait
202664003,http://purl.obolibrary.org/obo/HP_0002318,Cervical myelopathy
271789005,http://purl.obolibrary.org/obo/HP_0002321,Vertigo
399090003,http://purl.obolibrary.org/obo/HP_0002321,Vertigo
399153001,http://purl.obolibrary.org/obo/HP_0002321,Vertigo
404640003,http://purl.obolibrary.org/obo/HP_0002321,Vertigo
25082004,http://purl.obolibrary.org/obo/HP_0002322,Resting tremor
89369001,http://purl.obolibrary.org/obo/HP_0002323,Anencephaly
30023002,http://purl.obolibrary.org/obo/HP_0002324,Hydranencephaly
271782001,http://purl.obolibrary.org/obo/HP_0002329,Drowsiness
79519003,http://purl.obolibrary.org/obo/HP_0002329,Drowsiness
253175003,http://purl.obolibrary.org/obo/HP_0002335,Agenesis of cerebellar vermis
716997004,http://purl.obolibrary.org/obo/HP_0002335,Agenesis of cerebellar vermis
61152003,http://purl.obolibrary.org/obo/HP_0002342,"Intellectual disability, moderate"
30753002,http://purl.obolibrary.org/obo/HP_0002343,Normal pressure hydrocephalus
30721006,http://purl.obolibrary.org/obo/HP_0002345,Action tremor
117891000119100,http://purl.obolibrary.org/obo/HP_0002349,Focal aware seizure
79348005,http://purl.obolibrary.org/obo/HP_0002349,Focal aware seizure
22811006,http://purl.obolibrary.org/obo/HP_0002352,Leukoencephalopathy
274521009,http://purl.obolibrary.org/obo/HP_0002353,EEG abnormality
386807006,http://purl.obolibrary.org/obo/HP_0002354,Memory impairment
55533009,http://purl.obolibrary.org/obo/HP_0002354,Memory impairment
52008007,http://purl.obolibrary.org/obo/HP_0002356,Writer's cramp
53888004,http://purl.obolibrary.org/obo/HP_0002360,Sleep abnormality
43005009,http://purl.obolibrary.org/obo/HP_0002362,Shuffling gait
64269007,http://purl.obolibrary.org/obo/HP_0002367,Visual hallucination
41497008,http://purl.obolibrary.org/obo/HP_0002373,Febrile seizure (within the age range of 3 months to 6 years)
255385008,http://purl.obolibrary.org/obo/HP_0002375,Hypokinesia
43994002,http://purl.obolibrary.org/obo/HP_0002375,Hypokinesia
609225004,http://purl.obolibrary.org/obo/HP_0002376,Developmental regression
82470000,http://purl.obolibrary.org/obo/HP_0002380,Fasciculations
87486003,http://purl.obolibrary.org/obo/HP_0002381,Aphasia
45170000,http://purl.obolibrary.org/obo/HP_0002383,Infectious encephalitis
4103001,http://purl.obolibrary.org/obo/HP_0002384,Focal impaired awareness seizure
1845001,http://purl.obolibrary.org/obo/HP_0002385,Paraparesis
261482004,http://purl.obolibrary.org/obo/HP_0002390,Spinal arteriovenous malformation
55630000,http://purl.obolibrary.org/obo/HP_0002396,Cogwheel rigidity
298310004,http://purl.obolibrary.org/obo/HP_0002403,Positive Romberg sign
234142008,http://purl.obolibrary.org/obo/HP_0002408,Cerebral arteriovenous malformation
27678003,http://purl.obolibrary.org/obo/HP_0002411,Myokymia
67531005,http://purl.obolibrary.org/obo/HP_0002414,Spina bifida
192781003,http://purl.obolibrary.org/obo/HP_0002415,Leukodystrophy
48257004,http://purl.obolibrary.org/obo/HP_0002425,Anarthria
229654003,http://purl.obolibrary.org/obo/HP_0002427,Expressive aphasia
229665008,http://purl.obolibrary.org/obo/HP_0002427,Expressive aphasia
328681008,http://purl.obolibrary.org/obo/HP_0002427,Expressive aphasia
171131006,http://purl.obolibrary.org/obo/HP_0002435,Meningocele
445468002,http://purl.obolibrary.org/obo/HP_0002436,Occipital meningocele
47916000,http://purl.obolibrary.org/obo/HP_0002442,Dyscalculia
237714006,http://purl.obolibrary.org/obo/HP_0002444,Hypothalamic hamartoma
11538006,http://purl.obolibrary.org/obo/HP_0002445,Tetraplegia
81415000,http://purl.obolibrary.org/obo/HP_0002446,Astrocytosis
271799000,http://purl.obolibrary.org/obo/HP_0002457,Abnormal head movements
249942005,http://purl.obolibrary.org/obo/HP_0002460,Distal muscle weakness
62305002,http://purl.obolibrary.org/obo/HP_0002463,Language impairment
229684006,http://purl.obolibrary.org/obo/HP_0002464,Spastic dysarthria
229734008,http://purl.obolibrary.org/obo/HP_0002474,Expressive language delay
203994003,http://purl.obolibrary.org/obo/HP_0002475,Myelomeningocele
414667000,http://purl.obolibrary.org/obo/HP_0002475,Myelomeningocele
13920009,http://purl.obolibrary.org/obo/HP_0002480,Hepatic encephalopathy
449902003,http://purl.obolibrary.org/obo/HP_0002480,Hepatic encephalopathy
3434004,http://purl.obolibrary.org/obo/HP_0002486,Myotonia
44548000,http://purl.obolibrary.org/obo/HP_0002487,Hyperkinetic movements
45352006,http://purl.obolibrary.org/obo/HP_0002487,Hyperkinetic movements
24072005,http://purl.obolibrary.org/obo/HP_0002488,Acute leukemia
91855006,http://purl.obolibrary.org/obo/HP_0002488,Acute leukemia
69020003,http://purl.obolibrary.org/obo/HP_0002494,Abnormal rapid eye movement sleep
130980003,http://purl.obolibrary.org/obo/HP_0002495,Impaired vibratory sensation
253138008,http://purl.obolibrary.org/obo/HP_0002507,Semilobar holoprosencephaly
192965001,http://purl.obolibrary.org/obo/HP_0002510,Spastic tetraplegia
230267005,http://purl.obolibrary.org/obo/HP_0002511,Alzheimer disease
26929004,http://purl.obolibrary.org/obo/HP_0002511,Alzheimer disease
25816005,http://purl.obolibrary.org/obo/HP_0002512,Brain stem compression
5582005,http://purl.obolibrary.org/obo/HP_0002512,Brain stem compression
17944005,http://purl.obolibrary.org/obo/HP_0002514,Cerebral calcification
271706000,http://purl.obolibrary.org/obo/HP_0002515,Waddling gait
271719001,http://purl.obolibrary.org/obo/HP_0002516,Increased intracranial pressure
44780000,http://purl.obolibrary.org/obo/HP_0002519,Hypnagogic hallucination
28055006,http://purl.obolibrary.org/obo/HP_0002521,Hypsarrhythmia
46263000,http://purl.obolibrary.org/obo/HP_0002524,Cataplexy
161898004,http://purl.obolibrary.org/obo/HP_0002527,Falls
1912002,http://purl.obolibrary.org/obo/HP_0002527,Falls
90506004,http://purl.obolibrary.org/obo/HP_0002528,Granulovacuolar degeneration
43029002,http://purl.obolibrary.org/obo/HP_0002533,Abnormal posturing
253153000,http://purl.obolibrary.org/obo/HP_0002539,Cortical dysplasia
282145008,http://purl.obolibrary.org/obo/HP_0002540,Inability to walk
67761004,http://purl.obolibrary.org/obo/HP_0002542,Olivopontocerebellar atrophy
268290005,http://purl.obolibrary.org/obo/HP_0002557,Hypoplastic nipples
50956007,http://purl.obolibrary.org/obo/HP_0002558,Supernumerary nipple
248820000,http://purl.obolibrary.org/obo/HP_0002561,Absent nipple
85598007,http://purl.obolibrary.org/obo/HP_0002563,Constrictive pericarditis
253789002,http://purl.obolibrary.org/obo/HP_0002566,Intestinal malrotation
29980002,http://purl.obolibrary.org/obo/HP_0002566,Intestinal malrotation
48641006,http://purl.obolibrary.org/obo/HP_0002566,Intestinal malrotation
27868004,http://purl.obolibrary.org/obo/HP_0002570,Steatorrhea
66187002,http://purl.obolibrary.org/obo/HP_0002570,Steatorrhea
45564002,http://purl.obolibrary.org/obo/HP_0002571,Achalasia
236068001,http://purl.obolibrary.org/obo/HP_0002573,Hematochezia
405729008,http://purl.obolibrary.org/obo/HP_0002573,Hematochezia
95435007,http://purl.obolibrary.org/obo/HP_0002575,Tracheoesophageal fistula
35327006,http://purl.obolibrary.org/obo/HP_0002576,Intussusception
49723003,http://purl.obolibrary.org/obo/HP_0002576,Intussusception
196753007,http://purl.obolibrary.org/obo/HP_0002578,Gastroparesis
235675006,http://purl.obolibrary.org/obo/HP_0002578,Gastroparesis
90738007,http://purl.obolibrary.org/obo/HP_0002580,Volvulus
9707006,http://purl.obolibrary.org/obo/HP_0002580,Volvulus
84568007,http://purl.obolibrary.org/obo/HP_0002582,Atrophic gastritis
64226004,http://purl.obolibrary.org/obo/HP_0002583,Colitis
712510007,http://purl.obolibrary.org/obo/HP_0002584,Intestinal bleeding
48661000,http://purl.obolibrary.org/obo/HP_0002586,Peritonitis
8579004,http://purl.obolibrary.org/obo/HP_0002587,Projectile vomiting
367474008,http://purl.obolibrary.org/obo/HP_0002588,Duodenal ulcer
51868009,http://purl.obolibrary.org/obo/HP_0002588,Duodenal ulcer
55525008,http://purl.obolibrary.org/obo/HP_0002590,Paralytic ileus
267023007,http://purl.obolibrary.org/obo/HP_0002591,Polyphagia
58424009,http://purl.obolibrary.org/obo/HP_0002591,Polyphagia
72405004,http://purl.obolibrary.org/obo/HP_0002591,Polyphagia
397825006,http://purl.obolibrary.org/obo/HP_0002592,Gastric ulcer
197260007,http://purl.obolibrary.org/obo/HP_0002593,Intestinal lymphangiectasia
68591005,http://purl.obolibrary.org/obo/HP_0002594,Pancreatic hypoplasia
87248009,http://purl.obolibrary.org/obo/HP_0002605,Hepatic necrosis
72042002,http://purl.obolibrary.org/obo/HP_0002607,Bowel incontinence
396331005,http://purl.obolibrary.org/obo/HP_0002608,Celiac disease
79607001,http://purl.obolibrary.org/obo/HP_0002612,Congenital hepatic fibrosis
1761006,http://purl.obolibrary.org/obo/HP_0002613,Biliary cirrhosis
31712002,http://purl.obolibrary.org/obo/HP_0002613,Biliary cirrhosis
45007003,http://purl.obolibrary.org/obo/HP_0002615,Hypotension
251036003,http://purl.obolibrary.org/obo/HP_0002616,Aortic root aneurysm
432119003,http://purl.obolibrary.org/obo/HP_0002617,Vascular dilatation
85659009,http://purl.obolibrary.org/obo/HP_0002617,Vascular dilatation
128060009,http://purl.obolibrary.org/obo/HP_0002619,Varicose veins
12856003,http://purl.obolibrary.org/obo/HP_0002619,Varicose veins
399989005,http://purl.obolibrary.org/obo/HP_0002619,Varicose veins
38716007,http://purl.obolibrary.org/obo/HP_0002621,Atherosclerosis
63934006,http://purl.obolibrary.org/obo/HP_0002623,Overriding aorta
128053003,http://purl.obolibrary.org/obo/HP_0002625,Deep venous thrombosis
197494007,http://purl.obolibrary.org/obo/HP_0002630,Fat malabsorption
31996006,http://purl.obolibrary.org/obo/HP_0002633,Vasculitis
107671003,http://purl.obolibrary.org/obo/HP_0002634,Arteriosclerosis
28960008,http://purl.obolibrary.org/obo/HP_0002634,Arteriosclerosis
72092001,http://purl.obolibrary.org/obo/HP_0002634,Arteriosclerosis
38716007,http://purl.obolibrary.org/obo/HP_0002635,Type IV atherosclerotic lesion
287731003,http://purl.obolibrary.org/obo/HP_0002637,Cerebral ischemia
389100007,http://purl.obolibrary.org/obo/HP_0002637,Cerebral ischemia
2477008,http://purl.obolibrary.org/obo/HP_0002638,Superficial thrombophlebitis
82385007,http://purl.obolibrary.org/obo/HP_0002639,Budd-Chiari syndrome
113194005,http://purl.obolibrary.org/obo/HP_0002645,Wormian bones
308546005,http://purl.obolibrary.org/obo/HP_0002647,Aortic dissection
111266001,http://purl.obolibrary.org/obo/HP_0002650,Scoliosis
64217002,http://purl.obolibrary.org/obo/HP_0002650,Scoliosis
254062008,http://purl.obolibrary.org/obo/HP_0002651,Spondyloepimetaphyseal dysplasia
105985007,http://purl.obolibrary.org/obo/HP_0002652,Skeletal dysplasia
240190009,http://purl.obolibrary.org/obo/HP_0002652,Skeletal dysplasia
12584003,http://purl.obolibrary.org/obo/HP_0002653,Bone pain
59708000,http://purl.obolibrary.org/obo/HP_0002654,Multiple epiphyseal dysplasia
254080004,http://purl.obolibrary.org/obo/HP_0002656,Epiphyseal dysplasia
702350003,http://purl.obolibrary.org/obo/HP_0002657,Spondylometaphyseal dysplasia
108369006,http://purl.obolibrary.org/obo/HP_0002664,Neoplasm
363346000,http://purl.obolibrary.org/obo/HP_0002664,Neoplasm
115244002,http://purl.obolibrary.org/obo/HP_0002665,Lymphoma
118600007,http://purl.obolibrary.org/obo/HP_0002665,Lymphoma
188676008,http://purl.obolibrary.org/obo/HP_0002665,Lymphoma
21964009,http://purl.obolibrary.org/obo/HP_0002665,Lymphoma
302835009,http://purl.obolibrary.org/obo/HP_0002666,Pheochromocytoma
399343007,http://purl.obolibrary.org/obo/HP_0002666,Pheochromocytoma
85583005,http://purl.obolibrary.org/obo/HP_0002666,Pheochromocytoma
25081006,http://purl.obolibrary.org/obo/HP_0002667,Nephroblastoma
302849000,http://purl.obolibrary.org/obo/HP_0002667,Nephroblastoma
127027008,http://purl.obolibrary.org/obo/HP_0002668,Paraganglioma
253029009,http://purl.obolibrary.org/obo/HP_0002668,Paraganglioma
302833002,http://purl.obolibrary.org/obo/HP_0002668,Paraganglioma
72787006,http://purl.obolibrary.org/obo/HP_0002668,Paraganglioma
803009,http://purl.obolibrary.org/obo/HP_0002668,Paraganglioma
21708004,http://purl.obolibrary.org/obo/HP_0002669,Osteosarcoma
307576001,http://purl.obolibrary.org/obo/HP_0002669,Osteosarcoma
1338007,http://purl.obolibrary.org/obo/HP_0002671,Basal cell carcinoma
254701007,http://purl.obolibrary.org/obo/HP_0002671,Basal cell carcinoma
275265005,http://purl.obolibrary.org/obo/HP_0002671,Basal cell carcinoma
299236004,http://purl.obolibrary.org/obo/HP_0002673,Coxa valga
444879009,http://purl.obolibrary.org/obo/HP_0002677,Small foramen magnum
248372000,http://purl.obolibrary.org/obo/HP_0002678,Skull asymmetry
248374004,http://purl.obolibrary.org/obo/HP_0002682,Broad skull
86587003,http://purl.obolibrary.org/obo/HP_0002691,Platybasia
11240000,http://purl.obolibrary.org/obo/HP_0002697,Parietal foramina
29307005,http://purl.obolibrary.org/obo/HP_0002697,Parietal foramina
30746006,http://purl.obolibrary.org/obo/HP_0002716,Lymphadenopathy
428875002,http://purl.obolibrary.org/obo/HP_0002718,Recurrent bacterial infections
29260007,http://purl.obolibrary.org/obo/HP_0002720,Decreased circulating IgA concentration
234532001,http://purl.obolibrary.org/obo/HP_0002721,Immunodeficiency
55464009,http://purl.obolibrary.org/obo/HP_0002725,Systemic lupus erythematosus
234568006,http://purl.obolibrary.org/obo/HP_0002728,Chronic mucocutaneous candidiasis
71057007,http://purl.obolibrary.org/obo/HP_0002740,Recurrent E. coli infections
414603003,http://purl.obolibrary.org/obo/HP_0002745,Oral leukoplakia
9187004,http://purl.obolibrary.org/obo/HP_0002745,Oral leukoplakia
41345002,http://purl.obolibrary.org/obo/HP_0002748,Rickets
4598005,http://purl.obolibrary.org/obo/HP_0002749,Osteomalacia
123983008,http://purl.obolibrary.org/obo/HP_0002750,Delayed skeletal maturation
405773007,http://purl.obolibrary.org/obo/HP_0002751,Kyphoscoliosis
111253001,http://purl.obolibrary.org/obo/HP_0002754,Osteomyelitis
60168000,http://purl.obolibrary.org/obo/HP_0002754,Osteomyelitis
22640007,http://purl.obolibrary.org/obo/HP_0002756,Pathologic fracture
268029009,http://purl.obolibrary.org/obo/HP_0002756,Pathologic fracture
134291007,http://purl.obolibrary.org/obo/HP_0002757,Recurrent fractures
5468008,http://purl.obolibrary.org/obo/HP_0002757,Recurrent fractures
225655006,http://purl.obolibrary.org/obo/HP_0002758,Osteoarthritis
396275006,http://purl.obolibrary.org/obo/HP_0002758,Osteoarthritis
254044004,http://purl.obolibrary.org/obo/HP_0002762,Multiple exostoses
11296007,http://purl.obolibrary.org/obo/HP_0002777,Tracheal stenosis
47125007,http://purl.obolibrary.org/obo/HP_0002778,Abnormal tracheal morphology
95434006,http://purl.obolibrary.org/obo/HP_0002779,Tracheomalacia
54203008,http://purl.obolibrary.org/obo/HP_0002780,Bronchomalacia
448739000,http://purl.obolibrary.org/obo/HP_0002783,Recurrent lower respiratory tract infections
50417007,http://purl.obolibrary.org/obo/HP_0002783,Recurrent lower respiratory tract infections
233788001,http://purl.obolibrary.org/obo/HP_0002786,Tracheobronchomalacia
81089005,http://purl.obolibrary.org/obo/HP_0002787,Tracheal calcification
195708003,http://purl.obolibrary.org/obo/HP_0002788,Recurrent upper respiratory tract infections
271823003,http://purl.obolibrary.org/obo/HP_0002789,Tachypnea
15993004,http://purl.obolibrary.org/obo/HP_0002791,Hypoventilation
31515003,http://purl.obolibrary.org/obo/HP_0002791,Hypoventilation
80954004,http://purl.obolibrary.org/obo/HP_0002791,Hypoventilation
274715008,http://purl.obolibrary.org/obo/HP_0002792,Reduced vital capacity
607007,http://purl.obolibrary.org/obo/HP_0002792,Reduced vital capacity
203522001,http://purl.obolibrary.org/obo/HP_0002797,Osteolysis
30425001,http://purl.obolibrary.org/obo/HP_0002797,Osteolysis
111246005,http://purl.obolibrary.org/obo/HP_0002804,Arthrogryposis multiplex congenita
77016009,http://purl.obolibrary.org/obo/HP_0002804,Arthrogryposis multiplex congenita
414564002,http://purl.obolibrary.org/obo/HP_0002808,Kyphosis
74820003,http://purl.obolibrary.org/obo/HP_0002812,Coxa vara
449715001,http://purl.obolibrary.org/obo/HP_0002814,Abnormality of the lower limb
359554008,http://purl.obolibrary.org/obo/HP_0002821,Neuropathic arthropathy
67536000,http://purl.obolibrary.org/obo/HP_0002821,Neuropathic arthropathy
157265008,http://purl.obolibrary.org/obo/HP_0002827,Hip dislocation
19393004,http://purl.obolibrary.org/obo/HP_0002828,Multiple joint contractures
202264009,http://purl.obolibrary.org/obo/HP_0002828,Multiple joint contractures
57676002,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
413585005,http://purl.obolibrary.org/obo/HP_0002835,Aspiration
68052005,http://purl.obolibrary.org/obo/HP_0002835,Aspiration
61758007,http://purl.obolibrary.org/obo/HP_0002836,Bladder exstrophy
19471005,http://purl.obolibrary.org/obo/HP_0002840,Lymphadenitis
299330008,http://purl.obolibrary.org/obo/HP_0002857,Genu valgum
302847003,http://purl.obolibrary.org/obo/HP_0002859,Rhabdomyosarcoma
30924005,http://purl.obolibrary.org/obo/HP_0002859,Rhabdomyosarcoma
28899001,http://purl.obolibrary.org/obo/HP_0002860,Squamous cell carcinoma
402815007,http://purl.obolibrary.org/obo/HP_0002860,Squamous cell carcinoma
2092003,http://purl.obolibrary.org/obo/HP_0002861,Melanoma
372244006,http://purl.obolibrary.org/obo/HP_0002861,Melanoma
255108000,http://purl.obolibrary.org/obo/HP_0002862,Bladder carcinoma
109995007,http://purl.obolibrary.org/obo/HP_0002863,Myelodysplasia
128623006,http://purl.obolibrary.org/obo/HP_0002863,Myelodysplasia
188736006,http://purl.obolibrary.org/obo/HP_0002863,Myelodysplasia
128916007,http://purl.obolibrary.org/obo/HP_0002865,Medullary thyroid carcinoma
255032005,http://purl.obolibrary.org/obo/HP_0002865,Medullary thyroid carcinoma
78275009,http://purl.obolibrary.org/obo/HP_0002870,Obstructive sleep apnea
60845006,http://purl.obolibrary.org/obo/HP_0002875,Exertional dyspnea
409622000,http://purl.obolibrary.org/obo/HP_0002878,Respiratory failure
68978004,http://purl.obolibrary.org/obo/HP_0002883,Hyperventilation
109843000,http://purl.obolibrary.org/obo/HP_0002884,Hepatoblastoma
45024009,http://purl.obolibrary.org/obo/HP_0002884,Hepatoblastoma
443333004,http://purl.obolibrary.org/obo/HP_0002885,Medulloblastoma
83217000,http://purl.obolibrary.org/obo/HP_0002885,Medulloblastoma
253030004,http://purl.obolibrary.org/obo/HP_0002886,Vagal paraganglioma
443643007,http://purl.obolibrary.org/obo/HP_0002888,Ependymoma
57706008,http://purl.obolibrary.org/obo/HP_0002888,Ependymoma
447389009,http://purl.obolibrary.org/obo/HP_0002891,Uterine leiomyosarcoma
128664001,http://purl.obolibrary.org/obo/HP_0002893,Pituitary adenoma
254956000,http://purl.obolibrary.org/obo/HP_0002893,Pituitary adenoma
126859007,http://purl.obolibrary.org/obo/HP_0002894,Neoplasm of the pancreas
363418001,http://purl.obolibrary.org/obo/HP_0002894,Neoplasm of the pancreas
255029007,http://purl.obolibrary.org/obo/HP_0002895,Papillary thyroid carcinoma
126851005,http://purl.obolibrary.org/obo/HP_0002896,Neoplasm of the liver
93870000,http://purl.obolibrary.org/obo/HP_0002896,Neoplasm of the liver
128474007,http://purl.obolibrary.org/obo/HP_0002897,Parathyroid adenoma
166690008,http://purl.obolibrary.org/obo/HP_0002900,Hypokalemia
43339004,http://purl.obolibrary.org/obo/HP_0002900,Hypokalemia
5291005,http://purl.obolibrary.org/obo/HP_0002901,Hypocalcemia
89627008,http://purl.obolibrary.org/obo/HP_0002902,Hyponatremia
26165005,http://purl.obolibrary.org/obo/HP_0002904,Hyperbilirubinemia
20165001,http://purl.obolibrary.org/obo/HP_0002905,Hyperphosphatemia
197940006,http://purl.obolibrary.org/obo/HP_0002907,Microscopic hematuria
9326001,http://purl.obolibrary.org/obo/HP_0002908,Conjugated hyperbilirubinemia
166603001,http://purl.obolibrary.org/obo/HP_0002910,Elevated circulating hepatic transaminase concentration
166643006,http://purl.obolibrary.org/obo/HP_0002910,Elevated circulating hepatic transaminase concentration
75183008,http://purl.obolibrary.org/obo/HP_0002910,Elevated circulating hepatic transaminase concentration
42393006,http://purl.obolibrary.org/obo/HP_0002912,Methylmalonic acidemia
48165008,http://purl.obolibrary.org/obo/HP_0002913,Myoglobinuria
190855004,http://purl.obolibrary.org/obo/HP_0002917,Hypomagnesemia
66978005,http://purl.obolibrary.org/obo/HP_0002918,Hypermagnesemia
